Name,Prev. Season,Service Time,Salary,G,PA,H,AVG,1B,2B,3B,HR,BB%,K%,BB/K,BABIP,wOBA,wRAA,wRC,RE24,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,SwStr%,EV,LA,HardHit%,Barrel%,OPS,SB_run,CS_run,UBR,Inn,E,DRS,UZR,RAA,FRM,SB_def,CS_def,Position_1B,Position_2B,Position_3B,Position_C,Position_CF,Position_DH,Position_LF,Position_OF,Position_RF,Position_SS
David Peralta,2017,3,-0.1416427658746275,0.7571755042559307,0.9368020929726408,1.255724810098472,1.0821627737155264,1.4113409379432007,1.1530761179971976,0.40396442447345704,0.15366196332977305,-0.23052960065471442,-0.7520383684615345,0.21145377315312916,0.7934488665089645,0.5805825814764499,0.5632177374740311,1.0467629058690129,0.28110292086795474,0.23736025835139746,0.47430736767856907,0.36341492743351345,0.11198965095023049,0.41797023258339927,0.26491487038859485,-0.129435208069521,0.8519427798052351,-0.44875424838418787,0.8136645872364244,-0.12895627296358364,0.6024850250636398,0.11125772636462994,0.5246436599916763,0.28232986846758007,0.7013821401452744,-0.3519824035358458,0.35657452729636413,0.16351393697996197,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,3.5987247285852733,-0.3607576504210512
Chris Herrmann,2017,4,-0.7254283109339937,-0.15380275014720868,-0.8746991991772394,-1.1631823615026453,-1.834202716384688,-1.1999859434449054,-1.1726622420635135,-0.9165492447720434,-0.2490057219470149,0.9899789497663981,0.8731631322314455,0.05511392871063309,-1.9746769887144031,-0.9489284913411731,-1.0200064724515403,-1.015740527551987,-0.5780461607709722,-1.0078596252776384,-0.043974897026400415,-0.5057888235607504,-0.6665184913032142,-0.5697039640758603,-0.4567800282006686,0.3267327739866452,0.8748576413879101,0.44308181636064886,0.9212739465237512,0.6923313821343865,-0.9359982317600813,-0.20121859421721858,-0.8916029844267742,0.0661690784847545,-0.9137408864964034,-0.7564888524338942,-1.0324783857378699,-0.8175696848998097,-0.35026432576345656,-1.0976993706966096,1.1123404063317448,1.1280253274102943,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,2.0861930058989357,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Nick Ahmed,2017,3,-0.7327256302472358,-1.5738570878932787,-1.314877083251042,-1.1417761033468832,-0.011474285072053702,-1.1044495941258283,-1.075756477060984,-0.47637802169020993,-0.6516734072238028,-0.8407838758652708,0.1672675309203529,-0.8308118564635106,-0.04138274062189297,-0.3371240622141246,-0.4491323582956853,-1.0844906419993539,-0.8276778551939049,1.0254741087495207,0.23510016858396848,0.9769705163706409,-1.149390630169275,-0.02388401329047925,-0.5687671676369344,1.1478351416877448,0.7740322504241401,0.3864573043133576,0.24871545097795883,-0.4841076913843275,-0.08418264323621359,-0.4095361412717842,0.5246436599916763,0.44445046095469926,-1.2249885530888098,-0.14972917908682162,0.6091296023934976,-0.14307469485746674,1.7143240117236536,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,2.7719439874188936
Matt Adams,2017,5,0.0626821748961506,0.5160342016198056,-0.24829221030298168,-0.05005693740301596,0.5874221995020981,-0.37200424934623777,0.28092423297443075,-0.47637802169020993,0.7576634912449549,-0.6159533534192764,0.5120072431885612,-0.8308118564635106,0.3101253044858365,0.6679832142088843,0.38053802094415756,0.08426130360587947,0.6396017709142222,1.640202912060058,0.8065395886432926,1.2667051000353948,-0.390591554808322,-0.5047253985061722,-0.7180833535519531,1.4823583285289332,0.8702746690713754,1.2358249850227259,1.0557856456329098,1.5136190372323566,0.9936248361205173,-0.7220124618536327,-0.8916029844267742,0.012128880989048097,-0.4884812368080755,0.2547772698112268,-0.9062008481893032,-0.18395317910245723,-1.8987055788787892,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,3.1044323152550777,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Manny Machado,2017,5,3.5653954452523475,1.1858711533868196,1.5744956942590473,1.448381133500331,0.19683753564939038,1.092886440212944,1.346887648002257,-0.47637802169020993,2.066333468394516,-0.3268855388458548,-0.6863736613628285,0.05511392871063309,-0.7004603251988845,0.2746803669129251,0.0836834815831129,1.2873883064347962,0.14033838206835653,0.37922075142306005,0.5407538118715137,0.41454455984494026,0.3189348533214002,0.15805597030464658,0.1778137619381661,-0.007790412854543243,0.9252703368697952,0.9102340407508012,1.4593207429603852,1.2472554734167989,0.4807970838459442,0.21541649989191275,0.5246436599916763,-2.149479018839208,1.5463214137875256,1.6705498409543957,0.9879622150391978,0.3474671160824191,-1.3825584945070117,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,2.7250215731728487,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Jonathan Schoop,2017,4,1.3761996512797245,1.293045065669542,1.4898461011679314,1.8551000384598109,1.0821627737155264,1.697949985900432,1.540699178007316,-0.9165492447720434,1.965666547075319,-0.9692584601201245,0.01952193994826404,-0.8829251379443427,0.7275411080512653,0.8646346378568646,1.2558783293164688,1.768639107566363,0.9662032377842259,1.0727609397734088,0.9128538993520038,1.0110569379782586,-0.5088459561632759,-0.28379827556923204,-0.5687671676369344,1.1478351416877448,0.8404853490138976,0.8252972726798644,0.8459473950226225,0.6701344184830899,0.9936248361205173,-0.6178536883263498,-0.8916029844267742,-0.04191131650665829,1.6416585368879024,1.8728030654034198,1.6193499027820315,-0.7562519585323241,1.198176927351876,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,2.6510944696091943,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Tim Beckham,2017,3,-0.12704812724814338,0.676795070043889,0.925515480560492,1.1272872611638993,0.6915781098628201,1.3158045886241236,-0.10669882703568771,1.284306870637124,0.958997333883349,-0.6159533534192764,1.3328160819223895,-1.0392649823868385,1.4964649567244221,0.4057813160115786,0.26636319811298653,0.8748876197505961,0.28248976361474876,0.5526057985106464,0.47430736767856907,0.6701927219020766,-1.0902634294917979,-0.7386482345570493,-0.9793866789032393,1.5127695273326776,0.8611087244383052,0.20242764015966105,1.0396442417398108,0.9808919096012405,0.4807970838459442,-0.09705982068993572,0.878705321096289,0.6606112509375248,1.0397167658303172,2.884069187648541,-1.2850334608350034,0.3065886318374287,-0.6083378679493453,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,2.6510944696091943,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Caleb Joseph,2017,3,-0.7400229495604779,-0.6092918773487782,-0.8182661371164954,-0.6494321657643547,0.11872060287884884,-0.6267678475304432,-0.49432188704580626,-0.47637802169020993,-0.45033956458540886,-1.4189195050121135,1.020908723203535,-1.4561712342334943,0.683602602412799,-0.3589742203972335,-0.5937538005485019,-0.8094901842098873,-0.9289173757098721,0.5998926295345345,-0.057264185864988604,0.4997606138639857,0.14155325128896862,-0.45274254605042275,-0.2203627338352194,0.5091999668091115,0.7671577919493376,0.4006134323251803,0.5231193171606422,0.24839210910845672,-0.23194657185770104,-0.7220124618536327,-0.8916029844267742,-0.09595151400236468,-0.5267843280301683,-0.55423562798487,1.1142397525877645,-0.2861493897149334,-0.35026432576345656,1.6494638014045182,2.319278677131585,1.1280253274102943,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,2.0861930058989357,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Mookie Betts,2017,3,1.9599851963390906,1.105490719174778,1.698648430792684,1.5125999079676173,0.32703242360029294,1.0291955406668924,2.606662593035142,-0.03620679860837642,1.160331176521743,0.8293857194478307,-1.6056795607447163,2.8692311286755605,-0.6345525667411852,0.5150321069271231,0.6088876666064997,1.6311388786716297,1.6485298692069088,-1.3073428884289253,-1.7715824460429628,-1.7840296338464319,0.8313705925261983,0.8598244784572797,0.9492807224991036,-1.4979391542380196,0.8588172382800379,1.0093269368335611,0.932034882452484,0.09301336354938125,0.6633289956724875,1.986115649855721,0.17058199888706366,2.065656385825891,1.600523372303122,-0.14972917908682162,3.6397905035590994,4.271801603601506,3.7789123492107635,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,3.5987247285852733,-0.3607576504210512
Xander Bogaerts,2017,4,0.9529551311116838,0.9715233288213753,1.2641138529249556,1.2985373264099962,0.5613832219119176,1.475031837489252,1.2499818829997271,1.7244780937189574,-0.2490057219470149,0.18701279817356112,-0.4237148329680032,0.31568033611479296,0.6616333495935659,0.12172925963116263,-0.19033609321169762,0.9436377341979628,-0.008053791838609053,0.3949830284310217,-1.8778967567516738,-0.7784801964216961,0.32878938676764574,0.4959445112670262,0.26491487038859485,-0.5247807925181981,0.8336108905390952,0.13164700010054703,0.6092068045905036,-0.6394864369434029,0.16788523500044145,0.8403691410556099,-0.5375413233221615,3.254540730731432,1.3790047627463642,2.2773095143014683,-1.5375885359321368,-0.26571014759243816,0.16588275860832094,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,2.7719439874188936
Jackie Bradley Jr.,2017,3,0.6756569972084849,0.5696211577611667,0.7336430695539626,0.48509951649103655,-0.16770815061313676,0.551513794071507,-0.009793062033158086,0.40396442447345704,0.455662727287364,0.2191314442372745,0.3314292986671186,-0.15333919721269476,-0.06335199344112605,-0.0530720058337087,-0.4948022874281537,0.3936368186190295,-0.030243275787314207,-0.046360727791927216,0.10220728019807906,0.10776676537637714,-0.3413188875770913,-0.9595753574939895,-0.7180833535519531,0.9045455512577891,0.8565257521217702,0.3298327922660663,1.0396442417398108,0.6923313821343865,-0.005954681024837892,0.11125772636462994,0.17058199888706366,1.6873750033559463,1.0817772613157777,-0.3519824035358458,1.6193499027820315,0.6336165057973526,3.004691722653097,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,3.5987247285852733,-0.3607576504210512
Sandy Leon,2017,3,-0.5356980087896998,-0.7164657896315005,-0.6207504199038917,-0.7350571983874031,-0.6884877024167462,-0.6904587470764946,-0.49432188704580626,-0.9165492447720434,-0.5510064859046059,0.026419567854993685,0.6105043038366208,-0.4139056046168546,-0.3709215329103881,-0.7959773840594107,-1.012394817596129,-0.8438652414335706,-0.45739084179988804,0.33193392039917197,-0.6154143170857246,-0.18196781828837788,0.32878938676764574,0.37898309324158674,0.26491487038859485,-0.3423135996957317,0.7511173888414651,1.1367320889399661,0.2702373228354241,-0.39531983677914156,-0.7186983367284823,-0.7220124618536327,-0.8916029844267742,-2.311599611326327,-0.33425942002805414,0.052524045362202565,1.7456274403305982,-0.12263545273497149,-0.0921907835775678,0.502589855770067,1.4744218875716968,2.324596911861725,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,2.0861930058989357,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Brock Holt,2017,4,-0.4554274963440368,-1.2791288291157925,-1.3938833701360833,-1.4414637175275524,-1.3394621421712583,-1.2636768429909568,-1.2695680070660431,-0.9165492447720434,-1.2556749351389846,1.0863348879575383,-0.029726590375765784,0.7325865879614492,-0.832275842114283,-1.2985310222709157,-0.8982199947649581,-1.3594910997888205,-1.0149016260111046,-1.2600560574050377,-1.5855324023027169,-1.545424682593105,0.7820979252949676,0.9507944702548435,1.04882484644245,-1.5283503530417637,0.7511173888414651,-0.3071929682659599,-0.30009228138740773,-0.8392591098050713,-1.5531299336498219,-0.513694914799067,-0.5375413233221615,-1.1767554639164926,-1.2960427501289142,-0.3519824035358458,0.23029698974779736,-0.5518595373073717,-0.35026432576345656,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,2.7250215731728487,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Christian Vazquez,2017,3,-0.6889417143677833,-0.34135709664197267,-0.3724449468366184,-0.028650679247253855,1.0040458409449848,0.23305929634125022,-0.10669882703568771,-0.03620679860837642,-0.7523403285429998,-1.065614398311265,-0.3744663026439734,-0.7786985749826786,1.1229876587974594,0.05617878508183588,-0.28167595147663443,-0.3282393830783205,-0.6328264492693381,0.30040936638324767,-1.2798787590151715,-0.38648634793408626,1.1664247296985673,0.3399959538997742,0.7004204126407367,-0.8897151781631314,0.7854896812154776,0.14580312811236978,0.11958421983316678,-0.4175168004304381,0.07227328118653781,0.007098952837347109,-0.18347966221754894,-0.7444338839508415,-0.12768630653379665,0.45703049426025094,1.1142397525877645,-0.12263545273497149,-0.0921907835775678,2.5562943630689685,1.3537280604917128,2.773311256031011,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,2.0861930058989357,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Kris Bryant,2017,2,2.0621476667244796,1.0519037630334167,1.4334130391071875,1.4269748753445688,1.1342407288958873,0.9336591913478153,1.831416473014905,0.8441356475552906,1.663665783117728,1.9535383316778026,-0.2759692419959143,1.6706256546164246,0.8154181193281976,1.8260415979136568,3.1283454237476738,2.5592654237110795,2.3468051922177233,-0.3143194369272892,0.1553644355524337,-0.18196781828837788,0.05286245027275423,-0.14084543131591873,-0.058603532427281335,0.022620785949201062,0.8267364320642926,1.3915423931527766,0.8943716067019195,1.1362706551603163,1.906284395253233,0.007098952837347109,0.878705321096289,2.443937768295836,1.3154653742329958,2.4795627387504924,-0.40109069799503627,-0.24527090546994296,0.4239563007942097,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,2.7250215731728487,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Addison Russell,2017,2,-0.17083204312759584,-0.04662883786448639,-0.1467126985936426,-0.24271326080487485,-0.32394201615421986,-0.4356951488922891,0.1840184679719012,0.40396442447345704,-0.047671879308620914,-0.23052960065471442,0.446342536089855,-0.5181321675785188,-0.1731982575372915,-0.22787327129858,-0.6089771102593248,-0.29386432585463723,-0.5482290417148997,0.30040936638324767,0.3679930569698579,0.5849766678830312,-0.43000968859330707,-0.5177211116201109,-0.4567800282006686,0.8133119548465557,0.8496512936469678,1.0801075768926751,0.7975231833433255,0.2705890727597531,-0.04072266422989376,-0.513694914799067,-0.5375413233221615,-0.09595151400236468,-0.028619819500375576,1.2660433920563476,1.1142397525877645,0.8584481691448003,3.262765264838986,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,2.7719439874188936
Tommy La Stella,2017,3,-0.8275907813193828,-1.0379875264796674,-1.4672463508150504,-1.2702136522814558,0.9519678857646238,-1.231831393217931,-1.075756477060984,-0.9165492447720434,-0.7523403285429998,1.600233224976954,-1.4743501465473037,3.598817069407209,0.024525017835806302,1.1486866942372804,0.2511398884021637,-0.9126153558809372,0.6000767526305911,-1.0709087333094882,-0.12371063005793331,-0.4035295587378956,1.0974429955748441,0.9767858964827173,1.2852421408078991,-1.4979391542380196,0.8336108905390952,0.9385462967744469,0.5015974453031767,-0.23994109122006607,1.1674647521457968,-0.7220124618536327,-0.8916029844267742,-0.25807210648948387,-1.6634551983595725,-0.9587420768829183,-1.0324783857378699,-0.6744949900423431,-1.1244849523211229,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,2.6510944696091943,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Jose Abreu,2017,4,2.6897171276632985,1.1858711533868196,1.4898461011679314,2.0049438455501454,1.368591527207512,1.4431863877162263,2.315945298027553,1.7244780937189574,2.066333468394516,-0.9692584601201245,-0.538628070390739,-0.6744720120210148,0.7275411080512653,1.3453381178852608,2.2301701508091285,2.1811397942505626,2.063195850498336,0.42650758244694703,0.0756287025209008,0.29524208421827736,-0.0653919510821997,0.3529916670137111,0.11559868447357438,0.022620785949201062,0.9092299337619226,0.5563308404552311,1.3624723196017912,1.0474828005551302,1.5586045632026753,-0.4095361412717842,-0.8916029844267742,0.012128880989048097,1.0612236991885495,0.45703049426025094,-0.022258085349336112,0.12263545273497144,0.4239563007942097,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,3.1044323152550777,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Avisail Garcia,2017,4,0.8507926607262948,0.6500015919732084,0.8465091936754505,1.6196311987464278,2.0456049445522053,1.8890226845385858,0.765453057987079,1.284306870637124,0.556329648606561,-0.7444279376741301,-0.17747218134785467,-0.6223587305401828,2.0896347828437154,1.3016378015190428,1.7430242400627984,1.4936386497768963,2.144326151185789,1.498342418988395,2.162047050179365,2.1188656402258492,-1.1099724963842905,-0.24481113622741943,-0.7180833535519531,1.908115111781355,0.9023554752871202,0.06086636004143299,1.0934489213834742,1.0696797642064266,1.3760726513761319,-0.20121859421721858,0.17058199888706366,1.7954553983473591,0.8453131556965195,0.6592837187092752,-0.2748131604464696,0.12263545273497144,0.16588275860832094,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,3.5987247285852733,-0.3607576504210512
Yolmer Sanchez,2017,2,-0.41894089977782645,0.7839689823266113,0.6941399261114419,0.7205683562044196,0.40514935637083443,0.9018137415747896,-0.009793062033158086,2.6048205398826245,-0.047671879308620914,-0.519597415228136,-0.013310413601088979,-0.5181321675785188,0.5298178326781674,-0.0530720058337087,-0.4871906325727423,0.35926176139534616,-0.5974619592260892,0.6944662915823095,0.088917991359489,0.5849766678830312,0.18097138507395372,-0.14084543131591873,-0.0337175014414443,0.29632157518290086,0.7763237365824075,0.4572379443724716,0.20567170726302808,-0.19554716391747315,0.04619729378274591,0.11125772636462994,2.2949519655147395,0.7686916459289376,0.6387400422022618,0.6592837187092752,1.4930723652334648,1.3898684643296768,1.198176927351876,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,2.6510944696091943,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Leury Garcia,2017,3,-0.7619149075002041,-0.6628788334901394,-0.4796677647520318,-0.3069320352721611,0.483266289141376,-0.21277700048110934,-0.39741612204327664,-0.03620679860837642,-0.3496726432662119,-1.3546822128846865,0.05235429349761706,-1.1956048268293344,0.5298178326781674,0.03432862689872697,-0.29689926118745724,-0.3969894975256872,-0.34089605106918613,0.7732776766221219,1.0324574988993052,1.3519211540544402,0.11198965095023049,-0.06287115263229363,0.0782696379948197,0.4483775692016229,0.7854896812154776,-0.44875424838418787,0.4316513617664143,-0.17335020026617665,0.10704126439159367,0.11125772636462994,0.878705321096289,-0.4201926989766031,-0.415660498957582,-0.3519824035358458,-0.2748131604464696,0.36790635820491435,-0.6083378679493453,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,2.0861930058989357,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Scooter Gennett,2017,4,0.5588998881966117,0.7839689823266113,0.48533759648668934,0.8704121632947543,1.1342407288958873,0.7107410429366355,0.28092423297443075,0.40396442447345704,1.462331940479334,-0.7123092916104168,0.3314292986671186,-0.8308118564635106,0.925264383424363,1.1268365360541717,1.2482666744610573,1.0123878486453297,2.047247158910204,0.284647089375285,0.19523230206820014,0.39750134904113094,0.4766073884613378,-0.02388401329047925,0.21514280841692254,-0.06861281046203185,0.8129875151146877,0.8536095287035099,0.7975231833433255,0.492558709272718,1.2804606975622284,-0.4095361412717842,-0.18347966221754894,-0.9065544764379606,0.334053812905587,0.6592837187092752,-1.6638660734807036,-1.5738216434321337,-1.3825584945070117,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,2.6510944696091943,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Billy Hamilton,2017,4,0.23781783841396045,0.7303820261852502,1.252827240512807,1.041662228540851,-0.11563019543277575,1.6024136365813548,-0.20360459203821735,3.925334209128125,-0.8530072498621968,-0.3911228309732818,0.01952193994826404,-0.4660188860976866,0.35406381012430266,-0.8178275422425195,-1.956240019667143,0.1186363608295628,-1.9517139014704994,-0.062123004799889914,-0.5091000063770134,-0.1990110290921872,0.7131161911712457,0.3529916670137111,0.5511042267257162,-0.6464255877331758,0.677789831776905,0.42892568834882583,-0.49378912810459596,-0.7948651825024783,-0.8056182947411219,5.423355176256054,3.7111986099331897,1.4712142133731207,1.0004603033772208,-0.55423562798487,1.4930723652334648,1.6555786119221148,2.7466181804672085,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,3.193331868292526,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Eugenio Suarez,2017,3,-0.010291018236270157,1.1858711533868196,1.2471839343067326,0.9346309377620406,0.2228765132395709,0.7744319424826869,0.5716415279820196,-0.03620679860837642,1.361665019160137,1.632351871040668,0.3970940057658252,0.7846998694422807,0.26618679884737034,0.8864847960399734,1.225431709894823,1.5623887642242629,1.0785375002745456,-0.960572794253751,-0.21673565192805627,-0.7443937748140773,-0.5679731568407528,0.04109455227920894,-0.1083755943989554,-0.129435208069521,0.806113056639885,1.0659514488808521,0.6199677405192362,0.581346563877904,0.8806288907040857,-0.3053773677445014,0.878705321096289,0.5525308559461121,1.364984597584544,0.6592837187092752,0.35657452729636413,0.8380089270223051,0.6820298429800986,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,2.7250215731728487,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Lonnie Chisenhall,2017,5,0.5260619512870224,-0.7968462238435422,-0.7956929122921979,-0.5852133912970684,0.9519678857646238,-0.7541496466225459,-0.20360459203821735,-0.47637802169020993,-0.047671879308620914,0.3476060284921285,-0.0789751206997956,0.15934049167229714,0.6396640967743329,1.1705368524203894,0.6164993214619111,-0.22511421140727053,0.5688727908277245,0.5368435215026848,0.6603574114188131,0.6531495110982672,0.5554436560313066,-0.10185829197410617,0.15292773095233084,0.11385438236043452,0.81069602895642,1.3349178811054856,0.8889911387375531,1.4248311826271705,1.341304668171076,-0.513694914799067,-0.18347966221754894,-0.04191131650665829,-0.7577525289059929,-1.1609953013319427,-0.40109069799503627,-0.7153734742873337,-0.0921907835775678,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,3.5987247285852733,-0.3607576504210512
Charlie Blackmon,2017,5,2.9816099001929817,1.2662515875988614,1.772011411471651,2.5186940412884358,2.0716439221423855,2.08009538317674,1.540699178007316,5.245847878373625,2.4690011536713037,0.2512500903009879,-0.3744663026439734,0.31568033611479296,1.6282804736398206,2.1537939706602893,4.140695519517391,3.2811416254084294,3.4666807102539354,-0.01483617377600238,-0.32304996263676744,-0.028578921054096307,0.5751527229237993,0.5219359374949001,0.613319304190308,-0.6768367865369204,0.8336108905390952,0.8819217847271557,0.8459473950226225,0.8477101276934617,2.375652168521487,0.736210367528327,2.649013626619352,1.4712142133731207,1.5360306125587495,-0.3519824035358458,-1.1587559232864366,-0.3065886318374287,-1.3825584945070117,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,-0.36696957185394363,-0.4793420345923855,3.193331868292526,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
DJ LeMahieu,2017,5,1.3761996512797245,1.1590776753161391,1.5293492446104522,2.0049438455501454,1.524825392748595,2.780695278183305,0.8623588229896085,0.8441356475552906,-0.45033956458540886,0.15489415210984717,-1.2609398484765084,1.253719402769769,1.1888954172551587,0.5805825814764499,0.7002275248714365,1.5280137070005797,-0.48928822497615165,-1.0236219022856006,-1.040671559920571,-0.8807394612445508,1.5507515341021672,0.9637901833687804,1.4096722957370826,-1.7412287446679748,0.8771491275461778,-0.5478471444669476,1.120351261205306,-0.506304655035624,0.48948907964720817,-0.09705982068993572,0.878705321096289,-0.04191131650665829,1.355647167586772,0.45703049426025094,1.6193499027820315,0.7766912006548193,3.7789123492107635,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,2.6510944696091943,-0.36696957185394363,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
Nick Castellanos,2017,4,0.6610623585820008,1.2126646314575003,1.4334130391071875,1.5340061661233795,0.5353442443217371,1.061040990439918,1.6376049430098456,3.485162986046291,1.361665019160137,-0.6480719994829898,0.08518664704697008,-0.6744720120210148,0.35406381012430266,0.5587324232933409,0.6393342860281451,1.4248885353295295,1.3087533962423614,0.6787040145743468,0.8065395886432926,0.8065384083325501,-0.48913688927078336,-0.28379827556923204,-0.4816660591865056,0.9349567500615334,0.8748576413879101,0.9951708088217379,1.1472536010271377,1.2028615461142056,0.7328649620825992,-0.3053773677445014,0.878705321096289,-0.14999171149807108,1.2696474744841673,2.681815963199517,-3.6843066742577713,-3.249839497476744,-2.9309997476223444,-0.11085434770882556,-0.3963324321680557,-0.36768915315399425,-0.32212008459196656,-0.3772027030584894,2.7250215731728487,-0.4793420345923855,-0.31315254450352514,-0.07687760066907379,-0.25771309648570573,-0.38930214097648747,-0.27787621321987555,-0.3607576504210512
