Name,Prev. Season,Position,Service Time,Salary,G_x,PA_x,H_x,AVG_x,1B_x,2B_x,3B_x,HR_x,BB%_x,K%_x,BB/K_x,BABIP_x,wOBA_x,wRAA_x,wRC_x,RE24_x,O-Swing%_x,Z-Swing%_x,Swing%_x,O-Contact%_x,Z-Contact%_x,Contact%_x,SwStr%_x,EV_x,LA_x,HardHit%_x,Barrel%_x,OPS_x,SB_run,CS_run,UBR_x,Inn_x,E_x,DRS_x,UZR_x,RAA_x,FRM_x,SB_def,CS_def,G_y,PA_y,H_y,AVG_y,1B_y,2B_y,3B_y,HR_y,BB%_y,K%_y,BB/K_y,BABIP_y,wOBA_y,wRAA_y,wRC_y,RE24_y,O-Swing%_y,Z-Swing%_y,Swing%_y,O-Contact%_y,Z-Contact%_y,Contact%_y,SwStr%_y,EV_y,LA_y,HardHit%_y,Barrel%_y,OPS_y,SB_run,CS_run,UBR_y,Inn_y,E_y,DRS_y,UZR_y,RAA_y,FRM_y,SB_def,CS_def,Inn,E,DRS,UZR,RAA,FRM,SB_def,CS_def
Trey Mancini,2019,1B,3,4750000,154.0,679.0,175.0,0.291,100.0,38.0,2.0,35.0,0,0,0.44,0.326,0.373,31.0,116.0,23.39,0,0,0,0,0,0,0,90.3,7.8,0,0,0.899,1.0,0.0,0.4,1167.3000000000002,1.0,-5.0,-4.1,-7.0,0.0,0.0,0.0,154.0,679.0,175.0,0.291,100.0,38.0,2.0,35.0,9.3,21.1,0.44,0.326,0.373,31.0,116.0,23.39,33.4,69.7,48.1,64.1,83.4,75.4,11.8,90.3,7.8,42.7,9.9,0.899,1.0,0.0,0.4,1167.3000000000002,1.0,-5.0,-4.1,-7.0,0.0,0.0,0.0,1167.3000000000002,1.0,-5.0,-4.1,-7.0,0.0,0.0,0.0
Jackie Bradley Jr.,2019,CF,5,11000000,147.0,567.0,111.0,0.225,59.0,28.0,3.0,21.0,0,0,0.36,0.281,0.314,-3.1,68.0,-14.88,0,0,0,0,0,0,0,90.1,9.3,0,0,0.738,8.0,6.0,0.2,1260.0,4.0,0.0,-0.7,4.0,0.0,0.0,0.0,147.0,567.0,111.0,0.225,59.0,28.0,3.0,21.0,9.9,27.3,0.36,0.281,0.314,-3.1,68.0,-14.88,30.0,71.5,48.0,56.5,76.4,69.4,14.7,90.1,9.3,43.0,9.0,0.738,8.0,6.0,0.2,1260.0,4.0,0.0,-0.7,4.0,0.0,0.0,0.0,1260.0,4.0,0.0,-0.7,4.0,0.0,0.0,0.0
Mookie Betts,2019,RF,5,27000000,150.0,706.0,176.0,0.295,102.0,40.0,5.0,29.0,0,0,0.96,0.309,0.38,36.9,126.0,42.18,0,0,0,0,0,0,0,91.0,19.2,0,0,0.915,16.0,3.0,4.3,1273.33,2.0,20.0,12.700000000000001,5.0,0.0,0.0,0.0,150.0,706.0,176.0,0.295,102.0,40.0,5.0,29.0,13.7,14.3,0.96,0.309,0.38,36.9,126.0,42.18,21.4,61.5,38.3,71.9,93.7,86.6,5.1,91.0,19.2,46.9,9.3,0.915,16.0,3.0,4.3,1273.33,2.0,20.0,12.700000000000001,5.0,0.0,0.0,0.0,1273.33,2.0,20.0,12.700000000000001,5.0,0.0,0.0,0.0
James McCann,2019,C,5,5400000,118.0,476.0,120.0,0.273,75.0,26.0,1.0,18.0,0,0,0.22,0.359,0.333,5.2,65.0,3.77,0,0,0,0,0,0,0,90.2,10.8,0,0,0.789,4.0,1.0,0.9,905.33,7.0,4.0,0.0,0.0,-9.0,37.0,17.0,118.0,476.0,120.0,0.273,75.0,26.0,1.0,18.0,6.3,28.8,0.22,0.359,0.333,5.2,65.0,3.77,35.3,68.8,49.6,56.9,83.6,72.7,13.5,90.2,10.8,44.2,8.3,0.789,4.0,1.0,0.9,905.33,7.0,4.0,0.0,0.0,-9.0,37.0,17.0,905.33,7.0,4.0,0.0,0.0,-9.0,37.0,17.0
Leury Garcia,2019,C,5,3250000,140.0,618.0,161.0,0.279,123.0,27.0,3.0,8.0,0,0,0.15,0.353,0.294,-13.6,64.0,-17.36,0,0,0,0,0,0,0,88.2,6.2,0,0,0.688,15.0,5.0,3.7,1158.67,11.0,-7.0,-0.30000000000000004,0.0,0.0,0.0,0.0,140.0,618.0,161.0,0.279,123.0,27.0,3.0,8.0,3.4,22.5,0.15,0.353,0.294,-13.6,64.0,-17.36,38.5,73.2,53.9,63.5,86.6,77.4,12.2,88.2,6.2,29.9,3.3,0.688,15.0,5.0,3.7,1158.67,11.0,-7.0,-0.30000000000000004,0.0,0.0,0.0,0.0,1158.67,11.0,-7.0,-0.30000000000000004,0.0,0.0,0.0,0.0
Nomar Mazara,2019,RF,4,5560000,116.0,469.0,115.0,0.268,68.0,27.0,1.0,19.0,0,0,0.26,0.312,0.327,2.8,62.0,-0.56,0,0,0,0,0,0,0,89.1,10.7,0,0,0.786,4.0,1.0,-1.0,878.33,1.0,-1.0,-2.7,1.0,0.0,0.0,0.0,116.0,469.0,115.0,0.268,68.0,27.0,1.0,19.0,6.0,23.0,0.26,0.312,0.327,2.8,62.0,-0.56,38.4,69.4,50.7,66.2,82.7,75.1,12.6,89.1,10.7,38.8,9.5,0.786,4.0,1.0,-1.0,878.33,1.0,-1.0,-2.7,1.0,0.0,0.0,0.0,878.33,1.0,-1.0,-2.7,1.0,0.0,0.0,0.0
Kris Bryant,2019,3B,4,18600000,147.0,634.0,153.0,0.282,86.0,35.0,1.0,31.0,0,0,0.51,0.331,0.379,32.6,112.0,32.03,0,0,0,0,0,0,0,87.6,19.2,0,0,0.903,4.0,0.0,3.3,1239.3,15.0,-2.0,-3.7,-1.0,0.0,0.0,0.0,147.0,634.0,153.0,0.282,86.0,35.0,1.0,31.0,11.7,22.9,0.51,0.331,0.379,32.6,112.0,32.03,30.5,76.0,48.4,60.3,82.6,74.1,12.6,87.6,19.2,33.8,8.8,0.903,4.0,0.0,3.3,1239.3,15.0,-2.0,-3.7,-1.0,0.0,0.0,0.0,1239.3,15.0,-2.0,-3.7,-1.0,0.0,0.0,0.0
Javier Baez,2019,2B,4,10000000,138.0,561.0,149.0,0.281,78.0,38.0,4.0,29.0,0,0,0.18,0.345,0.347,13.2,84.0,10.55,0,0,0,0,0,0,0,91.1,7.7,0,0,0.847,11.0,7.0,3.4,1125.67,15.0,32.0,10.2,24.0,0.0,0.0,0.0,138.0,561.0,149.0,0.281,78.0,38.0,4.0,29.0,5.0,27.8,0.18,0.345,0.347,13.2,84.0,10.55,44.1,74.3,55.2,54.2,79.5,66.7,18.4,91.1,7.7,43.2,12.5,0.847,11.0,7.0,3.4,1125.67,15.0,32.0,10.2,24.0,0.0,0.0,0.0,1125.67,15.0,32.0,10.2,24.0,0.0,0.0,0.0
Kyle Schwarber,2019,LF,4,7010000,155.0,610.0,132.0,0.25,62.0,29.0,3.0,38.0,0,0,0.45,0.276,0.357,19.5,96.0,15.27,0,0,0,0,0,0,0,93.5,15.5,0,0,0.871,2.0,3.0,-2.1,1157.67,6.0,-2.0,-0.9,-10.0,0.0,0.0,0.0,155.0,610.0,132.0,0.25,62.0,29.0,3.0,38.0,11.5,25.6,0.45,0.276,0.357,19.5,96.0,15.27,26.4,66.8,43.0,60.3,81.6,73.9,11.2,93.5,15.5,50.9,14.0,0.871,2.0,3.0,-2.1,1157.67,6.0,-2.0,-0.9,-10.0,0.0,0.0,0.0,1157.67,6.0,-2.0,-0.9,-10.0,0.0,0.0,0.0
Willson Contreras,2019,C,3,4500000,105.0,409.0,98.0,0.272,54.0,18.0,2.0,24.0,0,0,0.37,0.314,0.368,17.0,68.0,12.85,0,0,0,0,0,0,0,88.5,7.5,0,0,0.888,1.0,2.0,0.3,830.4000000000001,12.0,-2.0,1.0,0.0,-8.9,39.0,16.0,105.0,409.0,98.0,0.272,54.0,18.0,2.0,24.0,9.3,24.9,0.37,0.314,0.368,17.0,68.0,12.85,37.4,71.2,49.9,58.9,79.4,69.7,15.1,88.5,7.5,41.5,11.2,0.888,1.0,2.0,0.3,830.4000000000001,12.0,-2.0,1.0,0.0,-8.9,39.0,16.0,830.4000000000001,12.0,-2.0,1.0,0.0,-8.9,39.0,16.0
Albert Almora Jr.,2019,CF,3,1575000,130.0,363.0,80.0,0.236,56.0,11.0,1.0,12.0,0,0,0.26,0.255,0.271,-15.4,30.0,-23.5,0,0,0,0,0,0,0,86.3,8.4,0,0,0.651,2.0,1.0,0.2,765.33,3.0,-3.0,-2.5,3.0,0.0,0.0,0.0,130.0,363.0,80.0,0.236,56.0,11.0,1.0,12.0,4.4,17.1,0.26,0.255,0.271,-15.4,30.0,-23.5,41.2,67.9,51.6,64.7,89.7,77.5,11.6,86.3,8.4,27.5,3.9,0.651,2.0,1.0,0.2,765.33,3.0,-3.0,-2.5,3.0,0.0,0.0,0.0,765.33,3.0,-3.0,-2.5,3.0,0.0,0.0,0.0
Curt Casali,2019,C,3,1462500,84.0,236.0,52.0,0.251,35.0,9.0,0.0,8.0,0,0,0.42,0.308,0.316,-0.9,29.0,4.08,0,0,0,0,0,0,0,87.2,18.5,0,0,0.741,0.0,0.0,0.7,510.33,3.0,7.0,0.0,0.0,0.3,34.0,11.0,84.0,236.0,52.0,0.251,35.0,9.0,0.0,8.0,10.6,25.0,0.42,0.308,0.316,-0.9,29.0,4.08,22.9,71.4,43.1,56.3,88.2,78.3,9.4,87.2,18.5,29.8,4.6,0.741,0.0,0.0,0.7,510.33,3.0,7.0,0.0,0.0,0.3,34.0,11.0,510.33,3.0,7.0,0.0,0.0,0.3,34.0,11.0
Travis Jankowski,2019,CF,3,1050000,25.0,24.0,4.0,0.182,4.0,0.0,0.0,0.0,0,0,0.5,0.222,0.202,-2.4,1.0,-1.76,0,0,0,0,0,0,0,79.4,12.1,0,0,0.432,2.0,2.0,0.1,39.67,0.0,2.0,0.7,0.0,0.0,0.0,0.0,25.0,24.0,4.0,0.182,4.0,0.0,0.0,0.0,8.3,16.7,0.5,0.222,0.202,-2.4,1.0,-1.76,14.6,70.0,39.8,42.9,92.9,82.9,6.8,79.4,12.1,5.6,0.0,0.432,2.0,2.0,0.1,39.67,0.0,2.0,0.7,0.0,0.0,0.0,0.0,39.67,0.0,2.0,0.7,0.0,0.0,0.0,0.0
Sandy Leon,2019,C,5,2000000,65.0,191.0,33.0,0.192,25.0,3.0,0.0,5.0,0,0,0.28,0.231,0.239,-13.3,11.0,-11.16,0,0,0,0,0,0,0,85.3,21.5,0,0,0.548,0.0,0.0,-1.1,469.0,3.0,-1.0,0.0,0.0,2.9,26.0,7.0,65.0,191.0,33.0,0.192,25.0,3.0,0.0,5.0,6.8,24.6,0.28,0.231,0.239,-13.3,11.0,-11.16,32.3,62.4,45.1,72.3,88.1,81.6,8.3,85.3,21.5,24.6,1.5,0.548,0.0,0.0,-1.1,469.0,3.0,-1.0,0.0,0.0,2.9,26.0,7.0,469.0,3.0,-1.0,0.0,0.0,2.9,26.0,7.0
Francisco Lindor,2019,SS,4,17500000,143.0,654.0,170.0,0.284,96.0,40.0,2.0,32.0,0,0,0.47,0.291,0.349,16.6,99.0,4.98,0,0,0,0,0,0,0,91.0,12.2,0,0,0.854,22.0,5.0,-2.2,1196.33,10.0,9.0,6.4,18.0,0.0,0.0,0.0,143.0,654.0,170.0,0.284,96.0,40.0,2.0,32.0,7.0,15.0,0.47,0.291,0.349,16.6,99.0,4.98,35.4,73.7,51.2,75.4,91.6,85.0,7.7,91.0,12.2,40.8,7.1,0.854,22.0,5.0,-2.2,1196.33,10.0,9.0,6.4,18.0,0.0,0.0,0.0,1196.33,10.0,9.0,6.4,18.0,0.0,0.0,0.0
Tyler Naquin,2019,RF,3,1450000,89.0,294.0,79.0,0.288,50.0,19.0,0.0,10.0,0,0,0.21,0.345,0.33,2.6,40.0,-8.53,0,0,0,0,0,0,0,90.8,12.6,0,0,0.792,4.0,2.0,0.7,649.67,0.0,8.0,9.8,2.0,0.0,0.0,0.0,89.0,294.0,79.0,0.288,50.0,19.0,0.0,10.0,4.8,22.4,0.21,0.345,0.33,2.6,40.0,-8.53,39.7,75.1,54.6,67.7,82.4,76.2,13.0,90.8,12.6,38.7,8.0,0.792,4.0,2.0,0.7,649.67,0.0,8.0,9.8,2.0,0.0,0.0,0.0,649.67,0.0,8.0,9.8,2.0,0.0,0.0,0.0
Delino DeShields,2019,C,4,1875000,118.0,408.0,89.0,0.249,66.0,15.0,4.0,4.0,0,0,0.38,0.333,0.295,-8.9,42.0,-9.65,0,0,0,0,0,0,0,86.9,13.5,0,0,0.672,24.0,6.0,2.6,860.67,5.0,5.0,2.2,10.0,0.0,0.0,0.0,118.0,408.0,89.0,0.249,66.0,15.0,4.0,4.0,9.3,24.5,0.38,0.333,0.295,-8.9,42.0,-9.65,24.7,63.1,41.8,61.6,88.5,79.6,8.5,86.9,13.5,24.3,2.2,0.672,24.0,6.0,2.6,860.67,5.0,5.0,2.2,10.0,0.0,0.0,0.0,860.67,5.0,5.0,2.2,10.0,0.0,0.0,0.0
David Dahl,2019,LF,2,2425000,100.0,413.0,113.0,0.302,65.0,28.0,5.0,15.0,0,0,0.25,0.386,0.364,15.7,68.0,8.51,0,0,0,0,0,0,0,88.7,11.1,0,0,0.877,4.0,4.0,0.2,798.4,2.0,-7.0,-3.0,2.0,0.0,0.0,0.0,100.0,413.0,113.0,0.302,65.0,28.0,5.0,15.0,6.8,26.6,0.25,0.386,0.364,15.7,68.0,8.51,37.9,73.3,52.1,62.2,79.2,71.8,14.7,88.7,11.1,39.5,10.0,0.877,4.0,4.0,0.2,798.4,2.0,-7.0,-3.0,2.0,0.0,0.0,0.0,798.4,2.0,-7.0,-3.0,2.0,0.0,0.0,0.0
JaCoby Jones,2019,CF,2,1575000,88.0,333.0,70.0,0.235,37.0,19.0,3.0,11.0,0,0,0.29,0.304,0.311,-2.4,39.0,-5.04,0,0,0,0,0,0,0,91.6,14.0,0,0,0.74,7.0,2.0,0.6,725.67,4.0,-14.0,-12.5,0.0,0.0,0.0,0.0,88.0,333.0,70.0,0.235,37.0,19.0,3.0,11.0,8.1,28.2,0.29,0.304,0.311,-2.4,39.0,-5.04,32.7,66.1,46.6,58.8,87.4,75.7,11.3,91.6,14.0,47.1,9.7,0.74,7.0,2.0,0.6,725.67,4.0,-14.0,-12.5,0.0,0.0,0.0,0.0,725.67,4.0,-14.0,-12.5,0.0,0.0,0.0,0.0
George Springer,2019,CF,5,21000000,122.0,556.0,140.0,0.292,78.0,20.0,3.0,39.0,0,0,0.59,0.305,0.4,38.7,109.0,32.38,0,0,0,0,0,0,0,89.8,10.4,0,0,0.974,6.0,2.0,2.0,914.3,2.0,12.0,8.8,6.0,0.0,0.0,0.0,122.0,556.0,140.0,0.292,78.0,20.0,3.0,39.0,12.1,20.3,0.59,0.305,0.4,38.7,109.0,32.38,22.8,72.1,44.0,56.5,82.7,75.0,11.0,89.8,10.4,43.2,12.2,0.974,6.0,2.0,2.0,914.3,2.0,12.0,8.8,6.0,0.0,0.0,0.0,914.3,2.0,12.0,8.8,6.0,0.0,0.0,0.0
Carlos Correa,2019,SS,4,8000000,75.0,321.0,78.0,0.279,40.0,16.0,1.0,21.0,0,0,0.47,0.303,0.38,16.8,57.0,12.21,0,0,0,0,0,0,0,89.0,12.5,0,0,0.926,1.0,0.0,1.0,642.33,2.0,9.0,0.1,8.0,0.0,0.0,0.0,75.0,321.0,78.0,0.279,40.0,16.0,1.0,21.0,10.9,23.4,0.47,0.303,0.38,16.8,57.0,12.21,31.1,62.6,44.3,66.4,84.4,77.1,10.2,89.0,12.5,40.2,12.4,0.926,1.0,0.0,1.0,642.33,2.0,9.0,0.1,8.0,0.0,0.0,0.0,642.33,2.0,9.0,0.1,8.0,0.0,0.0,0.0
Aledmys Diaz,2019,SS,3,2600000,69.0,247.0,57.0,0.271,35.0,12.0,1.0,9.0,0,0,0.93,0.268,0.345,5.4,36.0,11.22,0,0,0,0,0,0,0,88.3,12.1,0,0,0.823,2.0,0.0,0.3,497.4,3.0,-3.0,-1.2,0.0,0.0,0.0,0.0,69.0,247.0,57.0,0.271,35.0,12.0,1.0,9.0,10.5,11.3,0.93,0.268,0.345,5.4,36.0,11.22,27.8,68.0,45.1,62.2,92.0,81.6,8.3,88.3,12.1,33.5,5.3,0.823,2.0,0.0,0.3,497.4,3.0,-3.0,-1.2,0.0,0.0,0.0,0.0,497.4,3.0,-3.0,-1.2,0.0,0.0,0.0,0.0
Jorge Soler,2019,RF,4,7300000,162.0,679.0,156.0,0.265,74.0,33.0,1.0,48.0,0,0,0.41,0.294,0.378,34.3,120.0,33.71,0,0,0,0,0,0,0,92.6,15.6,0,0,0.922,3.0,1.0,0.0,447.33,3.0,-9.0,-3.4,-3.0,0.0,0.0,0.0,162.0,679.0,156.0,0.265,74.0,33.0,1.0,48.0,10.8,26.2,0.41,0.294,0.378,34.3,120.0,33.71,27.1,70.7,44.0,47.1,83.7,69.9,13.2,92.6,15.6,49.5,16.3,0.922,3.0,1.0,0.0,447.33,3.0,-9.0,-3.4,-3.0,0.0,0.0,0.0,447.33,3.0,-9.0,-3.4,-3.0,0.0,0.0,0.0
Enrique Hernandez,2019,2B,5,5900000,130.0,460.0,98.0,0.237,61.0,19.0,1.0,17.0,0,0,0.37,0.266,0.301,-7.4,51.0,-3.0,0,0,0,0,0,0,0,88.3,19.4,0,0,0.715,4.0,0.0,1.1,922.4,6.0,14.0,2.1,-2.0,0.0,0.0,0.0,130.0,460.0,98.0,0.237,61.0,19.0,1.0,17.0,7.8,21.1,0.37,0.266,0.301,-7.4,51.0,-3.0,31.7,70.5,47.2,58.9,87.8,76.1,11.3,88.3,19.4,34.3,5.6,0.715,4.0,0.0,1.1,922.4,6.0,14.0,2.1,-2.0,0.0,0.0,0.0,922.4,6.0,14.0,2.1,-2.0,0.0,0.0,0.0
Joc Pederson,2019,CF,5,7750000,149.0,514.0,112.0,0.249,57.0,16.0,3.0,36.0,0,0,0.45,0.249,0.362,18.6,83.0,18.16,0,0,0,0,0,0,0,91.2,15.2,0,0,0.876,1.0,1.0,0.1,938.67,8.0,4.0,1.7999999999999998,-4.0,0.0,0.0,0.0,149.0,514.0,112.0,0.249,57.0,16.0,3.0,36.0,9.7,21.6,0.45,0.249,0.362,18.6,83.0,18.16,30.2,68.0,45.7,67.9,84.0,77.7,10.2,91.2,15.2,42.8,10.0,0.876,1.0,1.0,0.1,938.67,8.0,4.0,1.7999999999999998,-4.0,0.0,0.0,0.0,938.67,8.0,4.0,1.7999999999999998,-4.0,0.0,0.0,0.0
Corey Seager,2019,SS,4,7600000,134.0,541.0,133.0,0.272,69.0,44.0,1.0,19.0,0,0,0.45,0.303,0.34,9.5,78.0,20.06,0,0,0,0,0,0,0,88.8,14.3,0,0,0.817,1.0,0.0,2.4,1082.67,15.0,-1.0,-1.5,3.0,0.0,0.0,0.0,134.0,541.0,133.0,0.272,69.0,44.0,1.0,19.0,8.1,18.1,0.45,0.303,0.34,9.5,78.0,20.06,30.7,79.5,51.1,57.2,86.9,76.5,12.0,88.8,14.3,37.7,6.3,0.817,1.0,0.0,2.4,1082.67,15.0,-1.0,-1.5,3.0,0.0,0.0,0.0,1082.67,15.0,-1.0,-1.5,3.0,0.0,0.0,0.0
Austin Barnes,2019,C,3,1100000,75.0,242.0,43.0,0.203,25.0,12.0,1.0,5.0,0,0,0.41,0.248,0.272,-10.1,20.0,-7.67,0,0,0,0,0,0,0,87.2,16.3,0,0,0.633,3.0,0.0,-0.7,529.67,6.0,7.0,0.3,0.0,5.8,18.0,5.0,75.0,242.0,43.0,0.203,25.0,12.0,1.0,5.0,9.5,23.1,0.41,0.248,0.272,-10.1,20.0,-7.67,22.2,59.5,39.3,63.7,87.1,79.9,7.9,87.2,16.3,29.1,3.8,0.633,3.0,0.0,-0.7,529.67,6.0,7.0,0.3,0.0,5.8,18.0,5.0,529.67,6.0,7.0,0.3,0.0,5.8,18.0,5.0
Cody Bellinger,2019,1B,2,11500000,156.0,660.0,170.0,0.305,86.0,34.0,3.0,47.0,0,0,0.88,0.302,0.415,54.2,137.0,65.42,0,0,0,0,0,0,0,91.1,17.9,0,0,1.035,15.0,5.0,-0.1,1311.3,4.0,23.0,9.8,8.0,0.0,0.0,0.0,156.0,660.0,170.0,0.305,86.0,34.0,3.0,47.0,14.4,16.4,0.88,0.302,0.415,54.2,137.0,65.42,26.8,70.4,44.4,69.5,83.0,78.1,9.7,91.1,17.9,45.6,12.6,1.035,15.0,5.0,-0.1,1311.3,4.0,23.0,9.8,8.0,0.0,0.0,0.0,1311.3,4.0,23.0,9.8,8.0,0.0,0.0,0.0
Jonathan Villar,2019,2B,5,8200000,162.0,714.0,176.0,0.274,114.0,33.0,5.0,24.0,0,0,0.35,0.341,0.335,9.5,99.0,-1.02,0,0,0,0,0,0,0,88.9,8.1,0,0,0.792,40.0,9.0,5.7,1391.33,20.0,-6.0,-6.0,-8.0,0.0,0.0,0.0,162.0,714.0,176.0,0.274,114.0,33.0,5.0,24.0,8.5,24.6,0.35,0.341,0.335,9.5,99.0,-1.02,30.8,75.1,49.1,63.5,81.4,74.9,12.3,88.9,8.1,37.0,6.6,0.792,40.0,9.0,5.7,1391.33,20.0,-6.0,-6.0,-8.0,0.0,0.0,0.0,1391.33,20.0,-6.0,-6.0,-8.0,0.0,0.0,0.0
Jesus Aguilar,2019,1B,3,2575000,131.0,369.0,74.0,0.236,50.0,12.0,0.0,12.0,0,0,0.53,0.272,0.307,-4.0,42.0,1.2,0,0,0,0,0,0,0,89.4,13.8,0,0,0.714,0.0,0.0,-0.9,580.3000000000001,4.0,0.0,0.4,0.0,0.0,0.0,0.0,131.0,369.0,74.0,0.236,50.0,12.0,0.0,12.0,11.7,22.0,0.53,0.272,0.307,-4.0,42.0,1.2,29.8,65.2,44.1,65.3,82.7,75.6,10.7,89.4,13.8,38.3,7.0,0.714,0.0,0.0,-0.9,580.3000000000001,4.0,0.0,0.4,0.0,0.0,0.0,0.0,580.3000000000001,4.0,0.0,0.4,0.0,0.0,0.0,0.0
Orlando Arcia,2019,SS,3,2200000,152.0,546.0,110.0,0.223,78.0,16.0,1.0,15.0,0,0,0.39,0.253,0.269,-24.1,45.0,-19.63,0,0,0,0,0,0,0,87.9,6.6,0,0,0.633,8.0,5.0,2.5,1241.33,14.0,-2.0,-0.9,-5.0,0.0,0.0,0.0,152.0,546.0,110.0,0.223,78.0,16.0,1.0,15.0,7.9,20.0,0.39,0.253,0.269,-24.1,45.0,-19.63,33.3,66.9,47.6,66.5,84.9,77.5,10.7,87.9,6.6,30.8,3.8,0.633,8.0,5.0,2.5,1241.33,14.0,-2.0,-0.9,-5.0,0.0,0.0,0.0,1241.33,14.0,-2.0,-0.9,-5.0,0.0,0.0,0.0
Ben Gamel,2019,OF,3,1400000,134.0,356.0,77.0,0.248,52.0,18.0,0.0,7.0,0,0,0.38,0.347,0.308,-3.6,41.0,6.3,0,0,0,0,0,0,0,88.2,9.9,0,0,0.71,2.0,2.0,1.5,694.67,1.0,5.0,3.6999999999999997,3.0,0.0,0.0,0.0,134.0,356.0,77.0,0.248,52.0,18.0,0.0,7.0,11.2,29.2,0.38,0.347,0.308,-3.6,41.0,6.3,25.5,59.9,40.1,59.0,90.1,78.7,8.5,88.2,9.9,37.3,3.8,0.71,2.0,2.0,1.5,694.67,1.0,5.0,3.6999999999999997,3.0,0.0,0.0,0.0,694.67,1.0,5.0,3.6999999999999997,3.0,0.0,0.0,0.0
Ehire Adrianza,2019,SS,5,1600000,84.0,236.0,55.0,0.272,39.0,8.0,3.0,5.0,0,0,0.5,0.311,0.326,1.3,31.0,0.6,0,0,0,0,0,0,0,86.4,15.1,0,0,0.765,0.0,2.0,0.2,517.4,8.0,-4.0,-2.6,-3.0,0.0,0.0,0.0,84.0,236.0,55.0,0.272,39.0,8.0,3.0,5.0,8.5,16.9,0.5,0.311,0.326,1.3,31.0,0.6,30.3,71.2,48.4,69.4,90.5,83.1,8.2,86.4,15.1,27.6,3.5,0.765,0.0,2.0,0.2,517.4,8.0,-4.0,-2.6,-3.0,0.0,0.0,0.0,517.4,8.0,-4.0,-2.6,-3.0,0.0,0.0,0.0
Eddie Rosario,2019,LF,4,7750000,137.0,590.0,155.0,0.276,94.0,28.0,1.0,32.0,0,0,0.26,0.273,0.329,4.4,79.0,11.27,0,0,0,0,0,0,0,89.2,16.8,0,0,0.8,3.0,1.0,-0.4,1146.0,5.0,-11.0,-5.5,-14.0,0.0,0.0,0.0,137.0,590.0,155.0,0.276,94.0,28.0,1.0,32.0,3.7,14.6,0.26,0.273,0.329,4.4,79.0,11.27,46.3,80.4,59.1,75.3,85.1,80.3,11.7,89.2,16.8,35.7,7.7,0.8,3.0,1.0,-0.4,1146.0,5.0,-11.0,-5.5,-14.0,0.0,0.0,0.0,1146.0,5.0,-11.0,-5.5,-14.0,0.0,0.0,0.0
Byron Buxton,2019,CF,3,3075000,87.0,295.0,71.0,0.262,27.0,30.0,4.0,10.0,0,0,0.28,0.314,0.34,5.2,42.0,6.63,0,0,0,0,0,0,0,90.0,20.3,0,0,0.827,14.0,3.0,0.7,692.0,2.0,8.0,8.7,11.0,0.0,0.0,0.0,87.0,295.0,71.0,0.262,27.0,30.0,4.0,10.0,6.4,23.1,0.28,0.314,0.34,5.2,42.0,6.63,37.2,76.4,53.9,56.4,83.6,72.8,14.6,90.0,20.3,38.3,7.3,0.827,14.0,3.0,0.7,692.0,2.0,8.0,8.7,11.0,0.0,0.0,0.0,692.0,2.0,8.0,8.7,11.0,0.0,0.0,0.0
Gary Sanchez,2019,C,3,5000000,106.0,446.0,92.0,0.232,45.0,12.0,1.0,34.0,0,0,0.32,0.244,0.346,10.0,66.0,4.47,0,0,0,0,0,0,0,91.2,19.0,0,0,0.841,0.0,1.0,-2.0,742.67,15.0,-2.0,0.0,0.0,-6.8,36.0,11.0,106.0,446.0,92.0,0.232,45.0,12.0,1.0,34.0,9.0,28.0,0.32,0.244,0.346,10.0,66.0,4.47,35.3,59.2,44.0,57.8,83.3,70.2,13.1,91.2,19.0,41.2,18.4,0.841,0.0,1.0,-2.0,742.67,15.0,-2.0,0.0,0.0,-6.8,36.0,11.0,742.67,15.0,-2.0,0.0,0.0,-6.8,36.0,11.0
Aaron Judge,2019,RF,3,8500000,102.0,447.0,103.0,0.272,57.0,18.0,1.0,27.0,0,0,0.45,0.36,0.382,24.1,80.0,18.85,0,0,0,0,0,0,0,96.0,11.2,0,0,0.921,3.0,2.0,1.4,775.33,0.0,21.0,12.7,5.0,0.0,0.0,0.0,102.0,447.0,103.0,0.272,57.0,18.0,1.0,27.0,14.3,31.5,0.45,0.36,0.382,24.1,80.0,18.85,24.6,68.1,41.9,40.3,78.6,65.1,14.6,96.0,11.2,56.9,19.7,0.921,3.0,2.0,1.4,775.33,0.0,21.0,12.7,5.0,0.0,0.0,0.0,775.33,0.0,21.0,12.7,5.0,0.0,0.0,0.0
Gio Urshela,2019,3B,2,2475000,132.0,476.0,139.0,0.314,84.0,34.0,0.0,21.0,0,0,0.29,0.349,0.369,20.2,80.0,17.03,0,0,0,0,0,0,0,90.6,13.5,0,0,0.889,1.0,1.0,-1.6,984.33,13.0,0.0,-2.4,-5.0,0.0,0.0,0.0,132.0,476.0,139.0,0.314,84.0,34.0,0.0,21.0,5.3,18.3,0.29,0.349,0.369,20.2,80.0,17.03,41.8,77.0,56.5,73.0,84.6,79.6,11.5,90.6,13.5,40.9,6.4,0.889,1.0,1.0,-1.6,984.33,13.0,0.0,-2.4,-5.0,0.0,0.0,0.0,984.33,13.0,0.0,-2.4,-5.0,0.0,0.0,0.0
